,code,std_3y,std_1y,var_3y,risk_std_3y,risk_std_1y,risk_var_3y
932,K55365C43689,0.13776341892031574,0.15050585415745021,0.2673928422648334,3등급,2등급,1등급
933,K55365C43739,0.1735744270691615,0.15085862993242988,0.3214538429412884,2등급,2등급,1등급
934,K55365C43747,0.17338141744570745,0.15091526814403097,0.3217802437028577,2등급,2등급,1등급
935,K55365C43754,0.17324661060042798,0.15015154722494584,0.32144595105703283,2등급,2등급,1등급
936,K55365CI9271,0.12634755276886084,0.15021296828366648,0.28962366498076875,3등급,2등급,1등급
937,K55365CI9289,0.17333882889023491,0.15018082130779323,0.321181868241667,2등급,2등급,1등급
938,K55365D33811,0.12539460076052586,0.1504285440022206,0.268949198740642,3등급,2등급,1등급
939,K55366B36188,0.13685963020120281,0.1417120575570597,0.27545584705681003,3등급,3등급,1등급
940,K55366B44653,0.0954991816197417,0.09436878618294026,0.16153180033614387,4등급,4등급,2등급
941,K55366BR3422,0.09548643844594898,0.09435450226847743,0.16124405959251875,4등급,4등급,2등급
942,K55366BT9344,0.1368406544950463,0.14168178279030338,0.2750905328318516,3등급,3등급,1등급
943,K55366BT9369,0.1368294503773071,0.14167598654298713,0.27502367398941885,3등급,3등급,1등급
944,K55366BU4250,0.0954848130049059,0.09435931625701038,0.16114637937548618,4등급,4등급,2등급
945,K55366C87650,0.14817239074998215,0.1427777110685324,0.2615761070919069,3등급,3등급,1등급
946,K55366C87668,0.14724867775113334,0.13885999091521736,0.2621599911824949,3등급,3등급,1등급
947,K55366C87676,0.14719778847252876,0.13881003943477685,0.26162852799446784,3등급,3등급,1등급
948,K55366C87684,0.1472893347116807,0.13890753739925382,0.2629489130100481,3등급,3등급,1등급
949,K55366C87692,0.14729732079223953,0.13892842772178726,0.2626046999920899,3등급,3등급,1등급
950,K55366C87700,0.10007649172710832,0.1388703477174238,0.19869694652180395,3등급,3등급,2등급
951,K55366C87718,0.1158995696603487,0.13886172286201862,0.2363550840445031,3등급,3등급,2등급
952,K55366C87726,0.14722880737462982,0.13882600447179647,0.26187526830674274,3등급,3등급,1등급
953,K55366C87734,0.14711873015120341,0.13876357854061788,0.26107536527237346,3등급,3등급,1등급
954,K55366C87767,0.14724134796348345,0.13883990864231277,0.26196731036066645,3등급,3등급,1등급
955,K55366C87775,0.1471724426304046,0.13879599113599628,0.2615034005501831,3등급,3등급,1등급
956,K55366C87783,0.14723197378250033,0.13883330068368388,0.2617866883731436,3등급,3등급,1등급
957,K55366C87809,0.14715754850870857,0.138794610720809,0.26142237149656644,3등급,3등급,1등급
958,K55366C87817,0.14716359750093091,0.13879589444220547,0.2613870182387478,3등급,3등급,1등급
959,K55366C87833,0.14714574217817783,0.1387894616932964,0.2613405497793724,3등급,3등급,1등급
960,K55368D36511,0.08959562252858198,0.10194395011473234,0.21462232444158524,4등급,3등급,2등급
961,K55368D36529,0.08976090255909215,0.10271587949874106,0.21621456877234027,4등급,3등급,2등급
962,K55368D36537,0.08978105786872605,0.10270041428795718,0.2156975236628559,4등급,3등급,2등급
963,K55368D36552,0.08986446218566657,0.1027883397076719,0.21703233652635973,4등급,3등급,2등급
964,K55368D36560,0.0896912298405353,0.10270658065391848,0.21614684729917205,4등급,3등급,2등급
965,K55368D36586,0.0896403447032815,0.10248146009839348,0.2156489511506238,4등급,3등급,2등급
966,K55368D36602,0.08837618672737425,0.1027532896515409,0.2326278809186179,4등급,3등급,2등급
967,K55368D36628,0.09014826211413234,0.1027032292495897,0.21602537463778979,4등급,3등급,2등급
968,K55368D36636,0.08981492541163236,0.10274676348571889,0.2161335961218421,4등급,3등급,2등급
969,K55368D36644,0.08975927587472457,0.10270865597969638,0.2160374146230524,4등급,3등급,2등급
970,K55368D36651,0.09014202646207263,0.10269988462833982,0.21582733376817956,4등급,3등급,2등급
971,K55368D36669,0.09092104188336782,0.10268811566425068,0.21579166698165894,4등급,3등급,2등급
972,K55368D36677,0.09063484591047509,0.10266071776881167,0.2156999522996426,4등급,3등급,2등급
973,K55368DQ9814,0.07665125560727862,0.07665125560727862,0.13381828742915572,4등급,4등급,3등급
974,K55368DQ9822,0.07749900368667292,0.07749900368667292,0.13635962143790542,4등급,4등급,3등급
975,K55368DQ9830,0.07749047733182567,0.07749047733182567,0.13575206387759903,4등급,4등급,3등급
976,K55368DQ9855,0.0775203181473642,0.0775203181473642,0.13627920420925901,4등급,4등급,3등급
977,K55368DQ9863,0.07671165327409608,0.07671165327409608,0.1353603619511411,4등급,4등급,3등급
978,K55368DQ9889,0.07669415925552113,0.07669415925552113,0.13468644733070617,4등급,4등급,3등급
979,K55368DQ9913,0.0737256853623384,0.0737256853623384,0.13871713181055298,4등급,4등급,3등급
980,K55368DQ9921,0.07749413867612721,0.07749413867612721,0.1358699841204657,4등급,4등급,3등급
981,K55368DQ9939,0.07745676646009152,0.07745676646009152,0.13487679790311233,4등급,4등급,3등급
982,K55368DQ9947,0.07669931736496423,0.07669931736496423,0.1350627817191741,4등급,4등급,3등급
