code,std_1y,var_1y,std_3y,var_3y,risk_std_1y,risk_std_3y,risk_var_3y
K55104DN7810,0.029433049528192607,0.02456542764405774,0.029433049528192607,0.02456542764405774,5등급,5등급,5등급
K55107B08185,0.016985570865982645,0.02316885766338318,0.023077678933464796,0.0448503744740724,5등급,5등급,5등급
K55107BU0187,0.02241436105125726,0.022800450848368223,0.01820920784581425,0.016710247354626197,5등급,5등급,5등급
K55107BU0195,0.019092256264259738,0.022862087227484208,0.015927151893825223,0.016778282049959327,5등급,5등급,5등급
K55107BU7828,0.07079439685930615,0.14978865393685883,0.05253630112913057,0.1332915349289137,4등급,4등급,3등급
K55107DJ5130,0.02179813745510389,0.04204572816273427,0.018379809021938205,0.034674190021213885,5등급,5등급,5등급
K55107DJ5148,0.019951904327542236,0.03028184420708779,0.01714218153410434,0.029516883170271332,5등급,5등급,5등급
K55107DJ5155,0.020186094240611335,0.03428886945427796,0.01733479016123115,0.03214433703697698,5등급,5등급,5등급
K55107DJ5171,0.01953432284694447,0.030798244955954245,0.01679954190534935,0.03007046155267196,5등급,5등급,5등급
K55107DJ5189,0.019762400756750877,0.030356885608680592,0.016986911406960892,0.029600917265317054,5등급,5등급,5등급
K55107DJ5205,0.020358677278814123,0.03821078990575694,0.017211054281218382,0.033443764371239255,5등급,5등급,5등급
K55107DL1937,0.11942775026219637,0.35417498073401205,0.10970216987338376,0.30002510243894376,3등급,3등급,1등급
K55107DL2000,0.11953194953477317,0.35541708744615613,0.10978942356549354,0.30123893569360133,3등급,3등급,1등급
